source	target
DCDC2B	HDAC1
EIF3I	HDAC1
RP4-622L5.7	HDAC1
TMEM234	HDAC1
HDAC1	MARCKSL1
HDAC1	DCDC2B
HDAC1	EIF3I
HDAC1	RP4-622L5.7
HDAC1	TMEM234
HDAC1	6990
PDZK1IP1	TAL1
TAL1	MKNK1
TAL1	MOB3C
TAL1	ATPAF1
TAL1	EFCAB14-AS1
TAL1	TEX38
TAL1	CYP4A22-AS1
TAL1	LINC00853
TAL1	10680
TAL1	10681
TAL1	PDZK1IP1
TAL1	10683
TAL1	10684
TAL1	10685
TAL1	10686
TAL1	10693
TAL1	10694
TAL1	10695
TAL1	10696
TAL1	10697
TAL1	10699
TAL1	10700
TAL1	10707
TAL1	10708
TAL1	FOXD2
TAL1	10800
ATF3	RP11-61J19.4
ATF3	DTL
ATF3	INTS7
POLR3A	RPS24
POLR3A	86755
ANXA11	POLR3A
LINC00857	POLR3A
SMC3	BBIP1
SMC3	SHOC2
BBIP1	SMC3
SHOC2	SMC3
ACSL5	RP11-324O2.3
ACSL5	BBIP1
ACSL5	SHOC2
CHD4	NOP2
CHD4	143507
CHD4	RP5-940J5.6
CHD4	SCARNA11
ZNF384	143507
PA2G4	SMARCC2
RP11-977G19.5	SMARCC2
SMARCC2	PA2G4
NEK9	FOS
RP11-950C14.7	FOS
TMED10	FOS
RNU4ATAC14P	FOS
RP11-293M10.2	FOS
FOS	NUMB
FOS	227160
FOS	227214
FOS	227215
FOS	227216
FOS	227217
FOS	227218
FOS	227220
FOS	227227
FOS	227229
FOS	227231
FOS	227232
FOS	227236
FOS	227237
FOS	227242
FOS	227244
FOS	227272
FOS	227280
FOS	227281
FOS	227284
FOS	227285
FOS	227292
FOS	227293
FOS	227295
FOS	227296
FOS	227297
FOS	227298
FOS	227299
FOS	227300
FOS	227301
FOS	227303
FOS	NEK9
FOS	RP11-950C14.7
FOS	227305
FOS	227306
FOS	227307
FOS	227308
FOS	227309
FOS	227310
FOS	227311
FOS	227312
FOS	227313
FOS	227314
FOS	TMED10
FOS	227316
FOS	227317
FOS	227318
FOS	227319
FOS	227320
FOS	RNU4ATAC14P
FOS	227323
FOS	227324
FOS	227325
FOS	227326
FOS	227327
FOS	227328
FOS	227329
FOS	227330
FOS	227331
FOS	227332
FOS	227333
FOS	227334
FOS	227335
FOS	227336
FOS	227337
FOS	RP11-293M10.2
FOS	227339
FOS	227340
FOS	RP11-293M10.4
FOS	RP11-293M10.5
FOS	227346
FOS	227347
FOS	227348
FOS	227349
FOS	227350
FOS	227356
FOS	227357
FOS	227371
FOS	227373
FOS	227374
FOS	227375
FOS	227376
FOS	JDP2
FOS	RP11-293M10.6
FOS	227378
FOS	227380
FOS	227381
FOS	227382
FOS	227383
FOS	227384
FOS	227385
FOS	227386
FOS	227388
FOS	227389
FOS	227390
FOS	227391
FOS	227393
FOS	227394
FOS	227396
FOS	227397
FOS	227398
FOS	227401
FOS	227402
FOS	227403
FOS	227404
FOS	BATF
FOS	227406
FOS	227407
FOS	227408
FOS	227409
FOS	227411
FOS	227413
FOS	227414
FOS	227415
FOS	227416
FOS	227417
FOS	227418
FOS	227419
FOS	227420
FOS	227421
FOS	227422
FOS	227423
FOS	227424
FOS	227425
FOS	227426
FOS	227431
FOS	227432
FOS	227434
FOS	227436
FOS	227437
FOS	227438
FOS	227453
FOS	227454
FOS	227456
FOS	C14orf1
FOS	TTLL5
FOS	227458
FOS	227459
FOS	227777
FOS	227778
FOS	227780
FOS	227781
RP11-293M10.4	FOS
RP11-293M10.5	FOS
BATF	FOS
C14orf1	FOS
TTLL5	FOS
BRF1	PACS2
BRF1	235564
CYFIP1	ATP10A
ATP10A	RP11-2C7.1
ATP10A	CYFIP1
AC009133.14	MAZ
MAZ	PAGR1
MAZ	PRRT2
MAZ	DCTPP1
AC002553.1	NCOR1
NCOR1	RPLP1P11
NCOR1	282484
NCOR1	282493
NCOR1	282494
NCOR1	282497
NCOR1	282499
NCOR1	282502
NCOR1	282503
NCOR1	282505
NCOR1	282508
NCOR1	282510
NCOR1	282511
NCOR1	282512
NCOR1	AC002553.1
NCOR1	282517
NCOR1	282518
NCOR1	282519
NCOR1	282521
NCOR1	282522
NCOR1	282523
NCOR1	282528
NCOR1	RNU6-862P
NCOR1	282532
NCOR1	282533
NCOR1	282535
NCOR1	282536
NCOR1	282537
NCOR1	282554
NCOR1	282555
NCOR1	282557
NCOR1	282561
NCOR1	282562
NCOR1	MIR1288
NCOR1	282564
NCOR1	282565
NCOR1	282566
NCOR1	282567
NCOR1	282568
NCOR1	282569
NCOR1	282570
NCOR1	282574
NCOR1	282575
NCOR1	282576
NCOR1	282579
NCOR1	282582
NCOR1	282583
NCOR1	RP11-138I1.2
NCOR1	TRPV2
NCOR1	282585
NCOR1	282586
NCOR1	FAM211A-AS1
NCOR1	FAM211A
NCOR1	RP11-138I1.3
NCOR1	282600
NCOR1	282601
NCOR1	282602
NCOR1	SUPT4H1
MIR1288	NCOR1
CENPV	NCOR1
RP11-138I1.4	NCOR1
UBB	NCOR1
RP11-138I1.2	NCOR1
TRPV2	NCOR1
CBX2	AC139149.1
CBX2	ACTG1
CBX2	RP13-766D20.1
CBX2	RP13-766D20.2
CBX8	RP11-353N14.1
CBX8	AC139149.1
CBX8	ACTG1
CBX8	RP13-766D20.1
CBX8	RP13-766D20.2
AC139149.1	CBX2
ACTG1	CBX2
RP13-766D20.1	CBX2
RP13-766D20.2	CBX2
AC139149.1	CBX8
ACTG1	CBX8
RP13-766D20.1	CBX8
RP13-766D20.2	CBX8
AC074117.10	GTF3C2
GTF3C2	SLC4A1AP
GTF3C2	SUPT7L
BIRC6-AS1	CEBPZ
CEBPZ	NDUFAF7
GPATCH11	CEBPZ
HEATR5B	CEBPZ
CEBPZ	342725
CEBPZ	342727
CEBPZ	342859
CEBPZ	342861
CEBPZ	342865
CEBPZ	342866
CEBPZ	342867
CEBPZ	342869
CEBPZ	342871
CEBPZ	342872
CEBPZ	342874
CEBPZ	342876
CEBPZ	342877
CEBPZ	342878
CEBPZ	342880
CEBPZ	342884
CEBPZ	342886
CEBPZ	342888
CEBPZ	342889
CEBPZ	342890
CEBPZ	343038
CEBPZ	343089
CEBPZ	343092
CEBPZ	343095
CEBPZ	343096
CEBPZ	343127
CEBPZ	343129
ATL2	CEBPZ
GEMIN6	CEBPZ
SRSF7	CEBPZ
ARHGEF33	CEBPZ
AC009487.4	SLC4A10
AC009487.5	SLC4A10
SLC4A10	377371
SLC4A10	AC009336.1
SLC4A10	HOXD10
SLC4A10	HOXD11
AC096649.2	ATF2
ATF2	MIR933
ATF2	AC009336.1
ATF2	HOXD10
ATF2	HOXD11
AC009336.1	SLC4A10
HOXD10	SLC4A10
HOXD11	SLC4A10
CHKB-AS1	CPT1B
CHKB-CPT1B	CPT1B
CHKB	CPT1B
CPT1B	CTA-384D8.33
CPT1B	436784
TMEM43	SLC6A6
SLC6A6	440786
SLC6A6	440835
SLC6A6	440836
SLC6A6	440837
SLC6A6	440838
SLC6A6	440839
SLC6A6	440925
SLC6A6	440930
SLC6A6	440933
SLC6A6	440934
SLC6A6	440941
SLC6A6	440942
SLC6A6	440943
SLC6A6	440944
SLC6A6	440945
SLC6A6	440946
SLC6A6	440947
SLC6A6	440948
SLC6A6	440949
SLC6A6	440950
SLC6A6	440951
SLC6A6	440955
SLC6A6	440957
SLC6A6	440959
SLC6A6	440960
SLC6A6	440961
SLC6A6	440981
SLC6A6	440982
SLC6A6	440984
SLC6A6	440985
SLC6A6	440986
SLC6A6	440988
SLC6A6	440989
SLC6A6	440990
SLC6A6	440991
SLC6A6	440992
SLC6A6	440994
KAT2B	AC144521.1
KAT2B	SATB1
KAT2B	TBC1D5
SLC22A13	ACAA1
SLC22A13	MYD88
AC012467.1	SLC6A6
ACTR8	SLC6A6
RAB28	ATP8A1
ATP8A1	RP11-109E24.2
RP11-814H16.2	ATP8A1
SLC30A9	ATP8A1
ATP8A1	RAB28
ATP8A1	SEL1L3
ATP8A1	SMIM20
ATP8A1	503790
ATP8A1	STIM2
ATP8A1	506988
ATP8A1	506990
ATP8A1	ARAP2
ATP8A1	RP11-431M7.3
ATP8A1	506994
ATP8A1	507437
ATP8A1	RELL1
ATP8A1	507439
ATP8A1	507920
ATP8A1	RP11-457P14.6
ATP8A1	TMEM33
ATP8A1	508612
ATP8A1	508613
ATP8A1	DCAF4L1
ATP8A1	508626
ATP8A1	RP11-814H16.2
ATP8A1	SLC30A9
ATP8A1	508628
ATP8A1	BEND4
ATP8A1	508786
ATP8A1	508791
ATP8A1	508799
ATP8A1	508801
ATP8A1	508802
ATP8A1	508803
ATP8A1	508804
ATP8A1	508806
ATP8A1	508807
ATP8A1	508808
ATP8A1	508809
ATP8A1	508810
ATP8A1	508811
ATP8A1	508812
ATP8A1	508813
ATP8A1	508814
ATP8A1	508815
ATP8A1	508816
ATP8A1	508817
ATP8A1	508818
ATP8A1	508819
ATP8A1	508820
ATP8A1	508821
ATP8A1	508822
ATP8A1	508823
ATP8A1	508824
ATP8A1	508827
ATP8A1	508828
ATP8A1	508829
ATP8A1	508833
ATP8A1	508834
ATP8A1	508835
ATP8A1	508836
ATP8A1	508837
ATP8A1	508840
ATP8A1	508841
ATP8A1	508842
ATP8A1	508846
ATP8A1	508847
ATP8A1	508848
ATP8A1	508849
ATP8A1	508850
ATP8A1	508851
ATP8A1	508852
ATP8A1	508853
ATP8A1	508854
ATP8A1	508855
ATP8A1	508856
ATP8A1	508857
ATP8A1	508858
ATP8A1	508859
ATP8A1	508860
ATP8A1	508861
ATP8A1	508862
ATP8A1	508863
ATP8A1	508864
ATP8A1	508865
ATP8A1	508866
ATP8A1	508868
ATP8A1	508871
ATP8A1	508873
ATP8A1	508874
ATP8A1	508875
ATP8A1	508881
ATP8A1	508884
ATP8A1	508885
ATP8A1	508886
ATP8A1	509461
ATP8A1	GUF1
ATP8A1	YIPF7
ATP8A1	509463
ATP8A1	509464
ATP8A1	509465
ATP8A1	509469
ATP8A1	509470
ATP8A1	509475
ATP8A1	GNPDA2
ATP8A1	COMMD8
ATP8A1	RNU6-838P
ATP8A1	RNU6-868P
ATP8A1	TXK
ATP8A1	510614
ATP8A1	DCUN1D4
ATP8A1	DANCR
ATP8A1	MIR4449
ATP8A1	SNORA26
ATP8A1	CHIC2
ATP8A1	AASDH
ATP8A1	RP11-646I6.5
ATP8A1	REST
ATP8A1	NOA1
ATP8A1	POLR2B
GUF1	ATP8A1
YIPF7	ATP8A1
GNPDA2	ATP8A1
TXK	ATP8A1
NOA1	ATP8A1
POLR2B	ATP8A1
EBF1	RP11-175K6.1
EBF1	604039
IRF4	FOXF2
FOXF2	IRF4
PRDM1	641897
PRDM1	641958
PAX5	GRHPR
ATF1	ASTL
ATF1	ASPN
ATF1	ATIC
ATF1	ATG3
ATF1	ATF3
ATF1	ATE1
ATF1	RSPH3
ATF1	ARRB1
ATF1	ASTE1
ATF1	ASH1L
ATF1	ASCC2
ATF1	ASCL2
ATF1	ATP2B4
ATF1	ATG16L2
ATF1	XYLT1
ATF1	NUP85
ATF1	ATAD3A
ATF1	ATP6V1B1
ATF1	ATP6V0A1
ATF1	ASL
ATF2	TBC1D17
ATF2	ATP1B2
ATF2	CST3
ATF2	SFMBT2
ATF2	ATG4A
ATF2	CA1
ATF2	SFPQ
ATF3	PGM3
ATF3	RBM15
ATF3	AADAT
ATF3	HIBADH
ATF3	BIRC2
ATF3	ATF1
ATF3	ATF6
ATF3	ATF4
ATF3	ASPN
ATF3	ASB8
ATF3	HLA-A
ATF3	TSNARE1
ATF3	ASH1L
ATF3	RTN4R
ATF3	GPATCH2
ATF3	ATF6B
BATF	TMEM161A
BATF	MTUS1
BATF	EVI5L
BATF	B3GNT8
BATF	GRB2
BCL3	DAG1
BCL3	FZD8
BCL3	EHBP1L1
BCL3	PRRC1
BCL3	EIF4A2
BCL3	XPOT
BCL3	NSUN6
BCL3	RYK
BCL3	ZNF702P
BCLAF1	PSMD2
BCLAF1	FAM151B
BCLAF1	LILRB4
BCLAF1	ISG20L2
BCLAF1	CCR4
BCLAF1	SLC25A12
BCLAF1	FTO
BCLAF1	MPG
BCLAF1	LAYN
BCLAF1	NACA
BDP1	TANC2
BDP1	BLOC1S2
BDP1	RASIP1
BDP1	PIF1
BDP1	RPPH1
BHLHE40	ADCY3
BHLHE40	FAM53C
BHLHE40	GATA1
BHLHE40	ZNF91
BHLHE40	ANP32E
BHLHE40	PTPN2
BHLHE40	BLOC1S1
BRCA1	KAZALD1
BRCA1	ZFP3
BRCA1	SPTA1
BRCA1	ARL1
BRCA1	ATG12
BRCA1	ZNF100
BRCA1	SLC43A3
BRF1	C7orf61
BRF1	PLCH1
BRF1	DLG1
BRF1	ADAMTSL5
BRF1	MAP3K8
BRF1	MAP3K6
BRF1	TERF1
BRF1	POP1
BRF1	NUCB1
BRF1	TMCO1
BRF1	SNORD116-26
BRF1	HAUS3
BRF1	UTP20
BRF1	CRHBP
BRF2	UCP2
BRF2	RLF
BRF2	SUMO1
BRF2	APBA3
BRF2	ATAD5
BRF2	FPR2
BRF2	PKD2L1
BRF2	FAM174B
BRF2	DIS3L
BRF2	PCMTD2
CBX2	WBP2NL
CBX2	TALDO1
CBX2	KCNN4
CBX2	EIF4A2
CBX2	ALAD
CBX2	UNC5CL
CBX2	GGTLC1
CBX2	SCARNA3
CBX3	TMUB1
CBX3	GPN2
CBX3	JDP2
CBX3	PPBP
CBX3	ZNF562
CBX3	CCDC68
CBX3	NPLOC4
CBX3	SCAF1
CBX8	ZFP37
CBX8	NFE2L3
CBX8	ANXA4
CBX8	VPS28
CBX8	SEH1L
CCNT2	PRR15L
CCNT2	EED
CCNT2	CCDC25
CCNT2	CBX7
CCNT2	PDE3B
CCNT2	GMIP
CCNT2	PIGX
CCNT2	DCTN3
CEBPB	SEPHS2
CEBPB	ZAR1
CEBPB	REV3L
CEBPB	CCR9
CEBPB	C6orf89
CEBPB	RBMX
CEBPB	VASN
CEBPB	TNS1
CEBPB	ULK3
CEBPD	NFATC3
CEBPD	GPR155
CEBPD	MMP8
CEBPD	PDHB
CEBPD	LILRB3
CEBPD	TACSTD2
CEBPD	NLRP12
CEBPD	ACSL1
CEBPD	CASP10
CEBPZ	EEF1D
CEBPZ	PPME1
CEBPZ	PSMD7
CEBPZ	STK11IP
CEBPZ	CENPT
CEBPZ	FYCO1
CEBPZ	CLCN3
CEBPZ	NDUFS5
CEBPZ	PARP2
CEBPZ	MED13L
CEBPZ	ARL9
CEBPZ	ACTR3B
CEBPZ	RANBP6
CHD4	PLBD1
CHD4	CD2BP2
CHD4	HSPA8
CHD4	NNMT
CHD4	KLHL29
CHD4	CALD1
CHD4	STAM
CHD4	DSE
CHD4	THBS1
CHD4	VWA3A
CHD4	GOLGA8B
CHD4	PCDH1
CHD4	GPR156
CHD4	EPB41L3
CHD4	GALE
CHD4	RSAD2
CREB1	CPNE1
CREB1	SNX22
CREB1	RLIM
CREB1	MYO1B
CREB1	TPM1
CREB1	TMEM42
CREB1	AIRE
CREB1	CASP1
CREB1	DAZAP2
CREB1	LIPT1
CREB1	IFNG
CREBBP	HNRNPR
CREBBP	CAPZA2
CREBBP	FBXO21
CREBBP	DUSP19
CREBBP	DYRK4
CREBBP	NUF2
CREBBP	NPM1
CREBBP	SLC22A12
CREBBP	WDR24
CREBBP	HMGN5
CREBBP	SYT17
CREBBP	TMEM41B
CREBBP	ELMO3
CREBBP	NPDC1
CREBBP	CDK16
CREBBP	NCAPG2
CTCF	TADA2A
CTCF	USE1
CTCF	KIAA1958
CTCF	CDCA2
CTCF	DNPEP
CTCF	ABHD6
CTCF	BEX5
CTCF	MST1R
CTCF	CTDSPL2
CUX1	PSMD3
CUX1	RTP4
CUX1	NPHP4
CUX1	OSBPL8
CUX1	COMMD3
CUX1	COMMD2
CUX1	ATF4
CUX1	CXCR4
CUX1	FGFR2
E2F1	RTF1
E2F1	UBE2H
E2F1	RNF138P1
E2F1	UAP1L1
E2F1	SERHL2
E2F1	CCDC17
E2F1	ATAD3A
E2F1	APLP1
E2F6	NICN1
E2F6	AGR2
E2F6	CROT
E2F6	E2F5
E2F6	DERL3
E2F6	CBWD6
E2F6	BCS1L
E2F6	MSH2
E2F6	SEC24B
E2F6	SRP9
E2F6	ZNF510
E2F6	NDUFB2
E2F6	ZNF107
E2F6	CRIP3
E2F6	IL23R
E2F6	DYRK4
E2F6	CXXC5
EBF1	MS4A1
EBF1	TNIP3
EBF1	ADAM6
EBF1	KHDRBS1
EBF1	SS18L1
EBF1	GPR21
EBF1	GPR35
EBF1	SNORA58
EBF1	CD8B
EBF1	POLR3A
EBF1	CNTNAP2
EGR1	PTPRK
EGR1	ZNF529
EGR1	KRR1
EGR1	UQCR11
EGR1	SGSM3
EGR1	CCDC78
EGR1	TRIO
EGR1	TRMU
EGR1	TP53I3
EGR1	RREB1
EGR1	CAMTA2
EGR1	EGR2
EGR1	ANTXR2
ELF1	AP1G1
ELF1	STARD10
ELF1	FOXP1
ELF1	C22orf15
ELF1	ANGPTL4
ELF1	IQCC
ELF1	PLA2G4A
ELF1	SNORD12
ELK4	PRKRA
ELK4	ADAMTS4
ELK4	CALM2
ELK4	ORAI2
ELK4	D2HGDH
ELK4	ZBTB46
ELK4	ZNF506
ELK4	APRT
ELK4	ASPN
ELK4	AIM2
ELK4	PALB2
ELK4	CDKN1C
ELK4	APBA1
ELK4	NOD2
ELK4	ARRB2
ELK4	LILRB2
EP300	NSUN5P1
EP300	MATN1
EP300	ITGAM
EP300	ARL6IP4
EP300	DHRS4L2
EP300	FOXP3
EP300	SLC22A18
EP300	METTL2A
EP300	SPINK2
EP300	ROBO4
ETS1	CD5
ETS1	ATL1
ETS1	CD3G
ETS1	ZNF41
ETS1	HIF1A
ETS1	GZMK
ETS1	FCGBP
ETS1	LSM1
ETS1	NEFL
ETS1	OAZ2
ETS1	CD248
ETS1	UTS2
ETS1	TRIM65
ETS1	CH25H
ETS1	PARD6B
ETS1	MAP3K5
EZH2	FREM1
EZH2	PIGB
EZH2	ATP10D
EZH2	POLR2K
FOS	FNDC8
FOS	FOSL2
FOS	LAG3
FOS	MLLT1
FOS	PARN
FOS	DNTTIP2
FOS	FRY
FOS	LPL
FOS	ADARB1
FOS	SNORD89
FOS	SPINT2
FOS	CIR1
FOS	RAB40C
FOS	FPGS
FOS	FOSB
FOSL2	FOS
GABPA	SNORA49
GABPA	TBRG1
GABPA	ACADVL
GABPA	TRAT1
GABPA	TRPA1
GABPA	LRP10
GABPA	ST7
GABPA	RTKN
GATA1	TRIM11
GATA1	NRXN3
GATA1	CREM
GATA1	CLNK
GATA1	ZBTB46
GATA1	CA2
GATA1	GP9
GATA1	KEL
GATA1	SFRP2
GATA1	IFIT1B
GATA1	SLC26A2
GATA1	KLF13
GATA1	TIMM44
GATA1	GALNT5
GATA1	SLC6A8
GATA1	TMEM220
GATA1	MYL4
GATA1	PAQR9
GATA1	CCDC91
GATA1	WDFY3
GATA1	PLEK2
GATA1	PLVAP
GATA1	PCMTD1
GATA1	MBNL3
GATA1	PAGE2B
GATA1	ARHGAP42
GATA1	BHLHE40
GATA1	FOLR2
GATA1	FANCD2
GATA3	IDH3G
GATA3	PDP2
GATA3	PMCH
GATA3	CCDC146
GATA3	TNFRSF12A
GATA3	PLXDC1
GATA3	TRIB2
GATA3	TSC22D2
GATA3	HSP90B1
GATA3	GATA6
GATA3	CTLA4
GATA3	SSBP3
GATA3	C12orf29
GATA3	KIAA1671
GATA3	SERPINA1
GATA3	ITGAM
GATA3	HSPA7
GATA3	BTLA
GATA3	BTF3
GATA3	PSMC5
GATA3	EIF3I
GATA3	SLC16A6
GATA3	CCL4
GATA3	CD3E
GATA3	CD48
GATA3	CD55
GATA3	CENPK
GATA3	IL6
GATA3	TNF
GATA3	LGR6
GATA3	ABCC3
GATA3	TKTL1
GATA3	N4BP2
GATA3	NEU4
GATA3	MUSTN1
GTF2B	SRP9
GTF2B	ZHX3
GTF2B	SMARCD1
GTF2B	AP1S3
GTF2B	KMO
GTF2B	PLCH1
GTF2B	GBA2
GTF2B	MGAT5
GTF2B	TDRD7
GTF2F1	RILPL1
GTF2F1	CYB5R1
GTF2F1	FBXL4
GTF2F1	ZNF232
GTF2F1	RANGAP1
GTF3C2	SGTB
GTF3C2	CLEC10A
GTF3C2	GPR21
GTF3C2	TAOK2
GTF3C2	SCARNA8
GTF3C2	SEC11C
GTF3C2	ZP3
GTF3C2	ACD
GTF3C2	BAX
GTF3C2	LNPEP
GTF3C2	LRRC1
GTF3C2	TUBA4A
GTF3C2	POC5
HDAC1	SPATS2
HDAC1	NPAT
HDAC1	DEPDC1B
HDAC1	OR52K1
HDAC1	ANKS3
HDAC1	TMEM119
HDAC1	GMEB2
HDAC1	PRKCE
HDAC1	NAP1L4
HDAC1	CDKN2D
HDAC1	SCYL2
HDAC2	AGPAT3
HDAC2	CDC6
HDAC2	CPOX
HDAC2	OPRL1
HDAC2	CLDN5
HDAC2	RPGRIP1L
HDAC6	CLDN12
HDAC6	SBDSP1
HDAC6	HS3ST3B1
HDAC6	GJB6
HDAC6	HDAC10
HDAC6	CECR2
HDAC6	GALNT4
HDAC6	FAM186B
HMGN3	RPL5
HMGN3	TGM5
HMGN3	GLRX3
HMGN3	MAT2A
HMGN3	TAF11
HMGN3	DLGAP4
HMGN3	FSTL3
HMGN3	CDC7
HMGN3	KLRB1
HMGN3	HDDC3
HMGN3	ZNF420
HMGN3	ALOX5
HMGN3	LY6G6F
HMGN3	KSR1
HMGN3	C21orf91
HMGN3	MLH1
IKZF1	SLC12A7
IKZF1	NPHP4
IKZF1	KBTBD3
IKZF1	CACNA2D2
IKZF1	MYBPC3
IRF1	TXLNA
IRF1	CD55
IRF1	CD68
IRF1	ZNF391
IRF4	DGKK
IRF4	RGS18
IRF4	ZFP36L1
IRF4	SHANK3
IRF4	ARHGAP42
IRF4	SMAD7
IRF4	RNF157
IRF4	RNF135
IRF4	MYO3B
IRF4	RUNDC3A
IRF4	YIPF4
IRF4	PGAM2
IRF4	ARL4C
IRF4	PROM1
IRF4	PPP1R8
IRF4	SLC24A3
IRF4	DHX37
IRF4	NUAK1
IRF4	CX3CR1
JUN	JAM2
JUN	TUBE1
JUN	GABARAPL1
JUN	ALKBH4
JUN	UFM1
JUN	ZNF496
JUN	PSRC1
JUN	ZDHHC3
JUND	PXN
JUND	ZDHHC16
JUND	THG1L
JUND	CYBRD1
JUND	TADA1
JUND	PBX1
KAT2A	SNORD116-13
KAT2A	DCAF10
KAT2A	CRELD2
KAT2A	KCNH4
KAT2A	ABHD11
KAT2A	ZNF845
KAT2A	PHIP
KAT2A	ZNF12
KAT2A	SMG6
KAT2B	TRIM8
KAT2B	RNFT2
KAT2B	STK16
KAT2B	ITIH4
KAT2B	SNORD45C
KAT2B	TAF13
KAT2B	LCK
KAT2B	NPTXR
KAT2B	FCN2
KAT2B	FBN2
KAT2B	HBG2
KAT2B	LDB3
KDM1A	GRID2IP
KDM1A	PPP1CB
KDM1A	ZNF629
KDM1A	KDM1B
KDM1A	KIAA0895
KDM1A	SP100
KDM1A	MYO1C
KDM1A	KRBA1
KDM1A	SPCS2
KDM1A	SUSD3
KDM1A	TNFRSF10D
KDM1A	PLIN1
KDM1A	GMEB2
KDM1A	PITPNM2
MAX	KCTD9
MAX	RASAL2
MAX	FAM76A
MAX	NAALADL1
MAX	MAZ
MAX	GPC1
MAX	HLTF
MAX	COL5A3
MAX	TMBIM6
MAX	PEX7
MAZ	YY1
MAZ	MAX
