sample	Quantiseq_B_cell	Quantiseq_Macrophage_M1	Quantiseq_Macrophage_M2	Quantiseq_Monocyte	Quantiseq_Neutrophil	Quantiseq_NK_cell	Quantiseq_T_cell_CD4+_(non-regulatory)	Quantiseq_T_cell_CD8+	Quantiseq_T_cell_regulatory_(Tregs)	Quantiseq_Myeloid_dendritic_cell	Quantiseq_uncharacterized_cell	MCP_T_cells	MCP_CD8_T_cells	MCP_Cytotoxic_lymphocytes	MCP_B_lineage	MCP_NK_cells	MCP_Monocytic_lineage	MCP_Myeloid_dendritic_cells	MCP_Neutrophils	MCP_Endothelial_cells	MCP_Fibroblasts	Epidish_BPRNACan_B	Epidish_BPRNACan_cancer	Epidish_BPRNACan_CD4	Epidish_BPRNACan_CD8	Epidish_BPRNACan_M0	Epidish_BPRNACan_M1	Epidish_BPRNACan_M2	Epidish_BPRNACan_Mono	Epidish_BPRNACan_Neu	Epidish_BPRNACan_NK	DeconRNASeq_BPRNACan_B	DeconRNASeq_BPRNACan_cancer	DeconRNASeq_BPRNACan_CD4	DeconRNASeq_BPRNACan_CD8	DeconRNASeq_BPRNACan_M0	DeconRNASeq_BPRNACan_M1	DeconRNASeq_BPRNACan_M2	DeconRNASeq_BPRNACan_Mono	DeconRNASeq_BPRNACan_Neu	DeconRNASeq_BPRNACan_NK	Epidish_BPRNACan3DProMet_B	Epidish_BPRNACan3DProMet_cancer	Epidish_BPRNACan3DProMet_CD4	Epidish_BPRNACan3DProMet_CD8	Epidish_BPRNACan3DProMet_M0	Epidish_BPRNACan3DProMet_M1	Epidish_BPRNACan3DProMet_M2	Epidish_BPRNACan3DProMet_Mono	Epidish_BPRNACan3DProMet_Neu	Epidish_BPRNACan3DProMet_NK	DeconRNASeq_BPRNACan3DProMet_B	DeconRNASeq_BPRNACan3DProMet_cancer	DeconRNASeq_BPRNACan3DProMet_CD4	DeconRNASeq_BPRNACan3DProMet_CD8	DeconRNASeq_BPRNACan3DProMet_M0	DeconRNASeq_BPRNACan3DProMet_M1	DeconRNASeq_BPRNACan3DProMet_M2	DeconRNASeq_BPRNACan3DProMet_Mono	DeconRNASeq_BPRNACan3DProMet_Neu	DeconRNASeq_BPRNACan3DProMet_NK	Epidish_BPRNACanProMet_B	Epidish_BPRNACanProMet_cancer	Epidish_BPRNACanProMet_CD4	Epidish_BPRNACanProMet_CD8	Epidish_BPRNACanProMet_M0	Epidish_BPRNACanProMet_M1	Epidish_BPRNACanProMet_M2	Epidish_BPRNACanProMet_Mono	Epidish_BPRNACanProMet_Neu	Epidish_BPRNACanProMet_NK	DeconRNASeq_BPRNACanProMet_B	DeconRNASeq_BPRNACanProMet_cancer	DeconRNASeq_BPRNACanProMet_CD4	DeconRNASeq_BPRNACanProMet_CD8	DeconRNASeq_BPRNACanProMet_M0	DeconRNASeq_BPRNACanProMet_M1	DeconRNASeq_BPRNACanProMet_M2	DeconRNASeq_BPRNACanProMet_Mono	DeconRNASeq_BPRNACanProMet_Neu	DeconRNASeq_BPRNACanProMet_NK
2210551_BL	0.0014187322670506577	0	0	0.07319077815777973	0.33736529167225304	0.013247354183764382	0	0	0	0	0.5747778437191523	0.003877159991145361	2.98899203065343e-4	0.0035740258983526013	0.0774752362869608	0.0024320341810631003	0.9073659780084302	0.0640147787925737	0.056861964845795296	0.11147378159417863	0.0024431522421199513	0.25503700413711033	0.4155560624357981	0.04306204789328532	0	0	0.018345728044580373	0	0.23857917512799093	0.013139600445007981	0.01628038191622698	0.13684772548191593	0.13437533607235438	0.020652217672500806	0	0.03067002470989076	0.09638808567671675	0.14624968688462375	0.13845431385542595	0.0862188572028261	0.21014375244374564	0.2331867710777321	0.4836798448006556	0.046999541731776145	0	0	0.013238752919642478	0	0.18337228772804776	0.014310674031636236	0.0252121277105096	0.04461117782379864	0.18214006657837556	0	0	0.010068137058599644	0.16451450898226616	0.21551981140570398	0.14430617871237497	0.01274989923848377	0.22609022020039765	0.31650033263692295	0.5319804123661763	0.015784650621842037	0	0	0.012290562076435073	0	0.09440186537775065	0.010050157539908513	0.018992019380964374	0.04668148636347713	0.19840060987344504	0	0	0.005020445962302042	0.1590644507989678	0.2130927170245605	0.12664026055343036	0.024663484216875003	0.2264365452069425
2219711_BL	0.02196682461609524	0	0	0.4595184780327231	0	0.07031933614072887	0.11585997936326808	0.007139785366607691	0.0016684246387414624	0	0.3235271718418355	0.08152470221307116	0.00299005363829738	0.01417062459797045	0.03275399889758853	0.12015556771749993	0.5713959025693125	0.0318132308812963	0.1266979322510515	0.05481214937831186	0.15383460698974413	0.0806068547656734	0.5773260734378686	0.11376326823618321	0	0	0.026661522559327248	0	0.17138807948904075	0	0.030254201511906914	0.14571381801265404	0.17531976517793962	0.03231674189188692	0.047585532878447676	0.008850856646073782	0.12193710830599576	0.15326263906382465	0.12757214941159753	0.08583409577000403	0.1016072928415758	0.12163663635224818	0.43658387812979543	0.14879306970384149	0	0	0.01963466714248463	0	0.2445017189108872	0.0015104276517720686	0.027339602108970972	0.09414741364523044	0.21047585533768037	0	0	0	0.17094633744678653	0.20988579017890746	0.12789430699130436	0.039690317567775045	0.1469599788323159	0.13990885348703172	0.4805700921030458	0.16943710046930255	0	0	0.017761196014761126	0	0.16294530716557157	0.005500162866818132	0.023877287893469067	0.08687024177103742	0.22080126472072031	0.007877457914946373	0	0	0.16290768723645177	0.20807024351566122	0.11363700768790846	0.04896578360860677	0.15087031354466757
2292915_BL	0	0	0	0	0.15585073320850695	0.4366354351336002	0	0	0	0.4075138316578929	0	0.03861561366590898	0.0167987966698369	0.0751023837723516	0.04541882016480862	0.009369142055412116	0.5532598158343597	0.005168772355313886	0.4521766234456895	0.21171860898085412	0.01596026546823793	0.004752885011394233	0.21234694941968832	0.005942949926219608	0	0	4.920533537703682e-5	0	0.737880737378916	0.03802575328011528	0.0010015196482895214	0.125361450864088	0.18249554949792632	0.04608959772124607	0	0.007554468157117161	0.12101606144208395	0.14449535565169935	0.16052752595126146	0.09383713854477771	0.11862285216980001	0.030645314878457168	0.22270288793057788	0.022603922483540626	0	0	4.407474253159956e-4	0	0.6305548665733716	0.09021716272710097	0.002835097981635774	0.0542226003958266	0.22042865301047876	0	0	0	0.17050738999094345	0.20307416732492606	0.1723541974949986	0.047646281047464135	0.13176671073536259	0.050388596204922156	0.24349818165841666	0.025481281178314042	0	0	0	0	0.5573738637458658	0.1203773778059855	0.002880699406495825	0.05346331582022651	0.21745433095173708	0	0	0	0.16451741245908977	0.20399723992561464	0.15507765007806262	0.06446577670740994	0.14102427405785936
2296723_BL	0.01605583723324979	0	0.008366353603727728	0.050624329914831116	0.3091921985583107	0.009222878565639267	0.020412203527264142	0.0021098081451767945	0	0.0154433458657377	0.5685730445860628	0.016871807099700393	7.14020459300869e-4	0.005730301752769142	0.02170723810710422	0.0044834915738172455	0.21006488018328656	0.009079959902646293	0.4006917269272584	0.05341038827016397	0.010783078600705355	0.04653535037987137	0.23830435386078627	0.029993440031477633	0	0	0.061033339716501545	0	0.1430450663871326	0.4716748202958398	0.009413629328390773	0.13364533098735	0.14335419824798315	0.06360989829595247	0	0.01672039414543315	0.11342012494193547	0.1478231080724305	0.11717111106298181	0.14902786834563053	0.1152279659003029	0.11090040664711119	0.22291438087561408	0.07721287392602613	0.0013690482221724572	0	0.04124373466738911	0	0.20611878179250323	0.3342992637250991	0.005941510144084735	0.1627175996220337	0.13027099602262962	0.06377688608221044	0	0.008824312119986438	0.11143621479480896	0.1420555761958393	0.10228247195896842	0.17350718688462657	0.10512875631889668	0.12620450007709974	0.3451461301872876	0.11543423329889903	0	0	0.004750095445569736	0	0.033921620744695125	0.3682504197177801	0.006293000528668584	0.16088525168112427	0.12866648894725202	0.07375657286647602	0	0.006536057081427155	0.10775567499036788	0.14351326841499687	0.08683966873204878	0.1822593099846025	0.10978770730170463
2361361_BL	0.14408362975181443	2.803081277157318e-4	0	0	0.0032906004628271797	0	0.14682592124536517	0.09912480640670233	0.010379296070172924	0	0.5960154379354022	0.4938143441333597	0.159780884757607	0.3815815798883872	0.08615050668783664	0.023206168440032746	0.007483543003328333	0.0013652578731667947	0.12002704601674513	0.054760434349081545	0.0172057848594207	0.027734879324334116	0.07802773611400553	0.8772595958751477	0	0	2.4892973654627563e-4	0	0.011153600792510184	0	0.005575258157456207	0.11266912461244355	0.2860856491959049	0.108035463234315	0	0	0.1016104313638965	0.13384848458697907	0.1095094299717132	0.0664551233949742	0.0817862936397739	0.051599724194705335	0.05296859283757282	0.8638970243143882	0	0	0	0	0.01841445861480846	0.0020850613337635446	0.011035138704761716	0.04245062260417998	0.31615116592660547	0.06536613758412432	0	0	0.14837655004078015	0.1937868203492183	0.11024520349148592	0.01935678100870719	0.10426671899489875	0.0539777591685276	0.07122060184718859	0.8556552806954079	0	0	0	0	0.005105855139250783	0.0037039889565048637	0.010336514193120308	0.03560838675004652	0.2931000474225839	0.08005982647824282	0	0	0.14930990294615432	0.20064280349452634	0.09904531169704935	0.029334671394502958	0.11289904981689436
2361405_BL	0.0018794544968814522	0	0.09577770930067805	0	0.7114998216600716	0.010387604029023077	0	0	0	0	0.1804554105133458	0.12495058774671049	0.00389404394164034	0.15834138150819277	0.12069115617135882	0.05065515177661896	0.06374183747087607	3.76961125768712	2.309566086730606	0.011210235140266958	11.301908818583783	0.1460862913800993	0.280677914144925	0	0.1622391335611112	0	0.004830182096441553	0	0.2551611070262539	0.09682743769058573	0.05417793410058337	0.1108851026987363	0.30214017026750195	0.019865217833559046	0.00950588116825593	0	0.10196633636547991	0.12632188261878205	0.12931465867785805	0.1038731263339062	0.09612762403592086	0.1964965577853108	0.21977868168575207	0	0.24002066708523248	0	0.0038147442111769693	0	0.1960960851651571	0.12936496438204598	0.01442829968532459	0.03593793405970602	0.3419181047727219	0	0	0	0.14499067958708484	0.1826476323651468	0.13085343040864617	0.05578449187759166	0.10786772692910294	0.18465806463353096	0.3130897509730477	0.026296299922097994	0.19526062829758487	4.8616034983073124e-4	0	0	0.1157292610599097	0.1511478927487462	0.013331942015251758	0.10251471560762049	0.2148044284910809	0.03588127570747526	0	0	0.15644251388657837	0.20741690319561779	0.08291232648205465	0.08298594015985014	0.11704189646972268
2366711_BL	0.017953215063566383	0.001180672779103399	0	0	0.348808953879833	0.013529627588094891	0	0.06334809430443068	0.281711143063327	0	0.2734682933216446	2.5854397196975456	0.273822789487178	1.240470101718042	0.35912601344671674	0.053962353823035054	0.3852185016871675	0.008843029604712642	0.08017170028353565	0.009867374737147888	0.15155591265334925	0.12254550677953385	0.13888191951932122	0.5333930381153722	0	0	0.005177383432088437	0	0.12189321327252832	0.0337605065111706	0.044348432369985244	0.13513253369612255	0.17683182549927104	0.04251902587314363	0.04218173521619967	0	0.09662479428366025	0.12377389336638837	0.13637037389893347	0.10890171556566554	0.13766410260061587	0.09898798757761895	0.2504202117332428	0.4587908215556083	0	0	0.008243513178079547	0	0.11467375068074954	0.018702267331218183	0.050181447943482636	0.03594924114116055	0.23097152902560578	0	0	0	0.15402359561086854	0.19803092285260537	0.14304289020382852	0.046137519613951385	0.19184430155198007	0.157887503407739	0.24349859869972448	0.4773702653109083	0	0	0.0050856770587254015	0	0.04951511235277648	0.03089813353432637	0.035744709635799975	0.05677412497941531	0.22495521166256816	0	0	0	0.15283309886802654	0.20360579922166955	0.1188861555183222	0.054587321729355556	0.18835828802064275
2370233_BL	0.018051264387273367	0	0	0.09244198761633557	0.17290847105263504	0.09839470335798262	0	0	0	0.03344211975200739	0.584761453833766	0.09290052114449951	0.0342777332604051	1.9359902351214977	0.007164436396268595	0.43512336816611985	0.5941639796236068	0.0017434372521504507	0.7132520934328054	0.014251542821829605	1.0951982114926788	0.08621681489122085	0.4299659687383279	0.07424809989674522	0.04248892437928014	0	0.024611301555042337	0	0.28111555682658523	0.022070050238888844	0.039283283473909525	0.15013992810974358	0.17580892594973668	0.002681245261700105	0.08428500185869116	0.01822696323368947	0.11408172242081938	0.15222202077339259	0.11191744199636969	0.09222167883382491	0.09841507156203247	0.0648170554157201	0.49626762559690457	0.0448606181508276	0.05123660002599573	0	0.02975600792189548	0	0.28170061269648694	0.004490018772863028	0.026871461419306505	0.0783209995937747	0.22129801319382364	0	0	0	0.17833160109661444	0.2194688964927155	0.11203150793130967	0.029825405204522648	0.16072357648723945	0.11220999095380481	0.5567439088303778	0.06761167665448138	0.038500559047508785	0	0.014091872725071479	0	0.17935995559103918	0.010029164367726757	0.021452871829989745	0.08556053160153204	0.21807292414989315	0	0	0	0.16938225444787713	0.21723501781149418	0.09820008220833394	0.047187225022921456	0.16436196475794793
2382431_BL	6.129159046650519e-4	0	0	0.08839519073647581	0.2591459213824639	0.04738285006333416	0	0.004537751773820482	0	0	0.5999253701392406	0.14710396589473676	0.0263975820277091	0.04904926363862294	0.006638302093324871	0.018649500352599043	0.31682757470663314	0.002482439854970551	0.13899330675049237	0.019347844870586973	0.03526918530409935	0.06556413402672019	0.4063163265182367	0.042682855280740783	0.09338236683625145	0	0.012629116976060785	0	0.28444189142176485	0.088928534741029	0.006054774199196179	0.13268400655365337	0.17193625312539274	0.0508779871581319	0	0.008812273233052961	0.10309563394973054	0.1431317150342098	0.19008719571409863	0.08138112362973872	0.11799381160199122	0.03219524575490145	0.5804937258286423	0	0.08607066652163846	0	0.009405802353507067	0	0.2288934289625373	0.06294113057877344	0	0.051154641775045806	0.22551719650127985	0	0	0	0.16032147020732135	0.2101082837666613	0.20072365914339768	0.017585829067141	0.1345889195391532	0.09113330701922721	0.6107742990226843	0.02838963490345345	0.04573028392014201	0	0.015453562118589366	0	0.15732156684831655	0.050371587395324824	8.257587722622359e-4	0.07565262567470726	0.23644459454328082	0.030043303123784088	0	0	0.1671118965637819	0.21604681472182702	0.10965419350888968	0.029172044145700043	0.13587452771802921
2419959_BL	0.3413845557281184	9.489577052024576e-4	0	0.04287179887185159	0.45257126008463183	0.07994590763441474	0.04652533448027261	0	0.033740761988614004	0	0.0020114235068944275	0.043076672610812265	0.00419867173261184	0.6896808292282436	0.7923497250267821	0.027559059506415025	1.9581679785116444	0.06691674963128182	2.672519655736551	0.031834314103127315	0.27042820657132355	0.25999498995750275	0.1015586795925103	0	0.017935730388230875	0	0	0	0.21871589603087926	0.3681604770826524	0.03363422694822442	0.1647846996807945	0.13849296108033532	0.043299235989416984	0	0.010155516542036447	0.11478271548157555	0.1385948352379041	0.1039133197883165	0.17994626530691332	0.10603045089270742	0.25569606003846274	0.1841082141088984	0	0	0	0	0	0.24231469579883574	0.28031594569217044	0.03756508436163273	0.075056036128969	0.1892726491154102	0	0	0	0.17887695430840528	0.21295606038450363	0.09899423283609647	0.12861284924488864	0.11623121798172707	0.2433869144626761	0.21468985068659505	0.0039932796684391215	0	0	0	0	0.15900475883639895	0.3429146790443019	0.036010517301588926	0.07279234032015991	0.1882677902967249	0	0	0	0.17310648331086273	0.2133028994983731	0.08882794617929583	0.138935359103323	0.12476718129126088
2498789_BL	0.06336004048077129	0.0039185825415703444	0	0	0.036560292442731825	0	0	0.23859024745625737	0	0.0014865297035430744	0.6560843073751261	1.0688846160179253	0.0711350856020146	1.2291495832553616	0.9367558864462516	0.03663929125773834	0.11717752028289391	0.001517289351125124	0.6829116505945245	0.02400317442302124	0.040620608101291235	0.27738379951614955	0.0938523909515516	0.39462267551783436	0.0801663948975033	0	0.016085503416062418	0	0.11193360478664073	0.024757903143493278	0.00119772777076478	0.156626720931009	0.13182306168838398	0.08337883565411014	0	0.01954462579924468	0.09744352967006772	0.14236239521731225	0.06927829188964078	0.21336991793453775	0.08617262121569395	0.2724737419668531	0.0945671744109678	0.4021854828439878	0.046274070873310605	0	0.021211590100257846	0	0.1346333264261821	0.019642026786157563	0.009012586592283189	0.056413603130750556	0.18896545509151644	0.0015244245958674074	0	0	0.17254506768221814	0.22222485764986877	0.06096462474731902	0.1845921687587236	0.11276979834373593	0.29340734514846645	0.16221301294718954	0.3861059495671046	0.030793519764401873	0	0.005550748516723513	0	0.09492526783313897	0.017830485676818556	0.009173670546156558	0.05089396794969042	0.18849270484159117	0.010249693394620119	0	0	0.16731393924510757	0.222049317558071	0.05607893504167762	0.18794639254527934	0.116975049423963
2502699_BL	0.06380907846567416	0.04181406845789198	0	0	0.09663642400327051	4.707917763973531e-4	0	0	0	0.01791763731658699	0.779351999980179	0.1961430106484175	0.00103558687468868	0.0236822189112858	0.26847390663475657	0.054541989480092666	2.2409521332717297	0.017579884097787178	0.6575005143318889	0.10516015066698348	0.004055063952527021	0.23865432433859599	0.603756351593411	0	0.07134055368188473	0	0.020082983256786424	0	0.053973206606772725	0	0.012192580522549188	0.12681963884254882	0.14768642739768106	0.06200787901860365	0	0.0075439544061555175	0.10448054370637576	0.1467471730541348	0.24623722526563627	0.04268889808763966	0.11578826022122489	0.38922442470213003	0.44141936963273704	0.0023790449458139626	0.09591553000712709	0	0.013547583137715185	0	0.05226480490024175	0	0.005249242674235036	0.04698613740661284	0.19309202307889817	0	0	0	0.15723866137190767	0.21078212574697613	0.2579730952219371	0	0.13392795717366818	0.4622962177105167	0.39928580208129644	0.014105172788217985	0.07270722149851591	0	0.012314153320466613	0	0.03349346356046084	8.380195524772792e-4	0.004959949488048201	0.05388249355339858	0.1946020885647911	0.005482881882972218	0	0	0.1502274879517562	0.21086488496189482	0.23964678437949224	0	0.145293378705695
2512641_BL	0.034438569547317735	0	0	0	0.2802942388115818	0.1160614408842254	0	0	0	0.05975925270870756	0.5094464980481676	0.017246021053926495	0.00190378838597712	0.05086989794386799	0.0460122847408933	0.004139937304367845	0.08700545869375843	0.009279918479592345	0.0564691059199257	0.08163475087499682	0.017682779458634668	0.23416267195796464	0.6127143284933145	0	0.005409057739255562	0	0.05051051344992954	0	0.0854078519278381	0	0.011795576431697622	0.1305362600163601	0.18002321225395262	0.011913527094674622	0	1.6575715307839967e-4	0.11791648520052127	0.13371268671206737	0.12128137439247363	0.07830447148947438	0.22614622568739795	0.17678769473762904	0.676464852576592	0	0	0	0.0531972281661373	0	0.07370557579344307	0	0.019844648726198687	0.04308124201554281	0.22794443002029208	0	0	0	0.16632733593482119	0.1968393370728206	0.12504199277469852	0.0027346475926309233	0.2380310145891939	0.18686161323526726	0.73032561315754	0	0	0	0.0335349864079212	0	0.03694063628096727	0	0.01233715091830424	0.10442229151154359	0.24222778405950401	0	0	0	0.14924874953661094	0.1874068052883816	0.1039382392464844	0.001953759096524371	0.21080237126095108
2583919_BL	0.3239157593882588	0	0	0.11539749597193696	0.03920416403139271	0.05184435468410725	0.0032364814191458337	0	0	0	0.4664017445051585	0.07572633506058195	0.0275624412608248	0.006683528510186596	0.5084496310644445	0.005152441599067716	0.15768452582268386	0.003176523956131983	0.3164106049624495	0.056474037793631963	0.00683092035388093	0.29097091698248684	0.24538175516730737	0.234509504044235	0	0	0.09572240862013773	0	0.10581790534620648	0.024853331713687574	0.0027441781259390204	0.14611394029387137	0.15274968211485196	0.062007591170653714	0	0.010548175205928031	0.13543285572429403	0.15589580214787344	0.12099529279605344	0.08830206709750044	0.12795459344897359	0.30157613254295634	0.2911707477973821	0.20806584668789013	0	0	0.0620451982247673	0	0.07192727163366065	0.05173065653668306	0.013484146576660324	0.07833349721065819	0.19961396201912987	0	0	0	0.1933169493725291	0.22242051468016544	0.1201418407819145	0.03465626051653803	0.15151697541906486	0.37475325345702853	0.3620708591979539	0.16256777917954737	0	0	0.023172624115644674	0	0.023286246069323228	0.04325208106048754	0.010897156920014639	0.11132462509286162	0.1952071548670416	0	0	0	0.1846817813553024	0.22125315452358954	0.09652481989719694	0.03820886927865935	0.1527995949853489
2616045_BL	0.005899387736354226	0.03866098668406576	0	0	0.012560605770605356	0.0038037598162635805	0.266155227687911	0.01621939256282785	0.03175855097461659	0.031233460466177716	0.5937086283011779	1.8813968023685612	0.0552161597231126	0.0666473960551809	0.004864350452595236	0.012646888453639876	0.04811346735791618	0.006105487046269589	2.0106569723727903	0.02000881177410746	0.016121623544166477	0.07616042464724913	0.3007505667668319	0.01752210287537567	0.0025685512145328434	0	0.016652232457110474	0	0.5674337244812888	0.014956499466360056	0.003955898091251023	0.11592234605103047	0.056864046009731765	0.0254540904280003	0	0.023132135135011264	0.11028509579983573	0.06331217797685339	0.5449727553594318	0	0.06005735324010562	0.11802748148671989	0.2675302716669585	0.04928456838886122	0	0	0.010945781179634686	0	0.5266856259768767	0.020457588939703397	0.007068682361245458	0	0.10582463087828678	0	0	0	0.18485410172856603	0.14484758946058765	0.5477218052809549	0	0.01675187265160466	0.18448371961205992	0.39578789998174824	0.04168214537093283	0	0	0.010241631562346917	0	0.34370109744866617	0.0181603746083394	0.005943131415906416	0	0.21089612734733426	0	0	0	0.16305480033248035	0.13481354558507957	0.4583516508439338	0	0.03288387589117235
4128869_BL	0.025041653994312657	0	0.009278917380138913	0	0	0.1285721737245903	0.2062442154535761	0.01222461726132527	0.04140473437609761	0.125628318193981	0.4516053696159782	0.04760070028387624	0.0406556057269432	4.704924874903545	0.035389943882611755	0.026641924347906548	0.12707248090766704	0.889414151452369	0.4484637520534127	0.016016078942951317	0.0055106985466846364	0.10374936291583078	0.7466565201211331	0	0.1142634438205147	0	0	0.002633363402499777	0.0316431908988326	0	0.001054118841189087	0.15132936234414884	0.16976129483818203	0.06460162485784264	0	0.021641045699060488	0.11309484059383687	0.15857521427888283	0.11204152810197411	0.08110144991210136	0.12785363937397126	0.26182684355142644	0.5104604919623525	0.06995152955235107	0.09821926056547133	0	0	0.0020890981085867227	0.04392775366154976	0	0.013525022598262123	0.09590228865273054	0.21478210142292453	0.0027817419430249263	0	0.001845124041970958	0.17385281377174883	0.22094859995571642	0.10796822787692557	0.031576510914989864	0.1503425914199688	0.29583126520700737	0.4627860945616101	0.13789212065153145	0.07499671694807886	0	0	0.0015894328593254678	0.015402697096562277	0	0.01150167267588454	0.10073322979522237	0.21644341855945792	0.011698980123400496	0	0	0.1682640158443025	0.2203760726784328	0.09401557895472748	0.03768421527573966	0.15078448876871714
4235533_BL	0	0	0	0	0	0	0	0	0	1	0	0.053315313202577035	3.85556357658101e-4	0.010508768229449265	0.014644048737931497	0.0022169533250441828	0.10194508972010757	0.0036286712569005702	0.08977852403456707	0.014795766677955806	0.01280141024923073	0.11975437770387067	0.6686713350492096	0.061422616003822365	0.02491721130890821	0	0.009427144395280269	0	0.11264144733100064	0	0.003165868207908323	0.12388035852952228	0.17863781290242758	0.05835437514774265	0	0.015543053715770791	0.1076100136036458	0.14826239323476348	0.1841026796534212	0.06756639147206162	0.11604292174064466	0.07990561055194727	0.8107158395129442	0.007368728380831037	0.005081395061516754	0	0.008507946814046577	0	0.08217644915454514	0	0.006244030524168981	0.04503777282982824	0.22359836468649108	0	0	0	0.17105184972674625	0.2166971098768296	0.19627112569953487	0.007673381839374965	0.13967039534119502	0.1039920699431646	0.8011587181147259	0.021066415814320474	0	0	0.004101421181226656	0	0.06325019761855635	0	0.006431177328005899	0.04585565653481721	0.22215745060024555	0.003368046475273473	0	0	0.16451255387426944	0.2168892955093275	0.17716423670782339	0.022908564811295343	0.1471441954869483
4259035_BL	0.5296061053373242	0	0	0	0.062420277140014205	0.005247836830813925	0.16206698609365797	0.011550229459706518	0.00273202485603838	0	0.22637654028244483	0.052690014861546855	0.0191440900936611	0.03968397902503685	0.7111427385385498	0.011222157288899665	0.2896370543587925	0.07892831521534292	1.6872396931515967	0.056366509112009966	0.23419931469359534	0.2822878226292811	0.24541870924056894	0.021765381970215197	0.07226910063976623	0	0.07212277665161178	0	0.24732948222092685	0.055424475333342375	0.0033822513142876243	0.17554169438949674	0.1348958447159234	0.03962049411625407	0	0.01787243843565922	0.12173095641010069	0.1497265454230191	0.1229934884025764	0.11852185493635797	0.11909668317061244	0.176692186178993	0.41826952143406	0.024705968138035574	0.0651267293922829	0	0.0678384116514785	0	0.2080365926860242	0.039330590519125866	0	0.07511190852496724	0.2968339758291869	0	0	0	0.16266747648248125	0.19682094649955062	0.11269855537831464	0.04487478130954661	0.11099235597595276	0.22191523192328752	0.47811389719308856	0.013476109387723803	0.05482278275742872	0	0.065034894764045	0	0.1295755638970853	0.037061520077341176	0	0.08075788317012628	0.29633454108053475	0	0	0	0.15256212639816372	0.19588102581053038	0.09661926682458474	0.05879636971937796	0.1190487869966822
